,listing_url,last_scraped,name,neighborhood_overview,host_id,host_name,host_location,host_response_time,host_acceptance_rate,host_thumbnail_url,host_neighbourhood,host_total_listings_count,host_has_profile_pic,neighbourhood,neighbourhood_group_cleansed,longitude,room_type,bathrooms,bedrooms,amenities,minimum_nights,minimum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,calendar_updated,availability_30,availability_90,calendar_last_scraped,number_of_reviews_ltm,availability_eoy,estimated_occupancy_l365d,first_review,review_scores_rating,review_scores_cleanliness,review_scores_communication,review_scores_value,instant_bookable,calculated_host_listings_count_entire_homes,calculated_host_listings_count_shared_rooms
10,https://www.airbnb.com/rooms/971427,2025-03-19,Nice Apt -10 minutes to Manhattan,"Mercer Street is in the heart of Historic Downtown/Van Vorst areas of Jersey City anchored by the Grove Street PATH station.  When not exploring Manhattan, there is much to do in Jersey City.  These include:<br />* walking along the Hudson River Waterfront for great views of Manhattan or venturing over to Hoboken for the great bar scene<br />* checking out the great restaurants in the area<br />* visiting massive Liberty State Park which has ferry service to Ellis Island and the Statue of Liberty<br />* taking the kids to the Liberty Science Center <br />* attending the Farmers' Market or the live music performances at Grove Square: http://www.jcdowntown.org/<br />* shopping at the Newport Center Mall or the local boutiques scattered on Grove Street or finding a bargain at the flea market on Saturday's at Van Vorst Park",4318265,Bob & Francois,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/users/4318265/profile_pic/1354825023/original.jpg?aki_policy=profile_small,,2,t,Neighborhood highlights,,-74.04522,Entire home/apt,,1.0,"[""Cooking basics"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Host greets you"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Dryer"", ""Hangers"", ""Bed linens"", ""Hot water"", ""TV with standard cable"", ""Window AC unit"", ""Smoke alarm"", ""Iron"", ""Backyard"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",5,3,20,4.9,,1,14,2025-03-19,33,106,255,2013-03-21,4.77,4.71,4.9,4.8,f,2,0
11,https://www.airbnb.com/rooms/1276863,2025-03-18,Luxury Waterfront Apartment,,6949940,Beata,"New York, NY",,0%,https://a0.muscache.com/im/users/6949940/profile_pic/1371778216/original.jpg?aki_policy=profile_small,,1,t,,,-74.03538,Entire home/apt,2.0,2.0,"[""Cooking basics"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Oven"", ""Elevator"", ""Waterfront"", ""Air conditioning"", ""Dryer"", ""Coffee maker"", ""Long term stays allowed"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials""]",60,60,365,60.0,,0,49,2025-03-18,0,104,0,2013-07-02,4.78,4.86,4.87,4.78,f,1,0
12,https://www.airbnb.com/rooms/1280528,2025-03-19,Fantastic room with private bathroom close NYC!,,1410590,Magdalena,"Jersey City, NJ",within an hour,99%,https://a0.muscache.com/im/users/1410590/profile_pic/1440427140/original.jpg?aki_policy=profile_small,Bergen-Lafayette,19,t,,,-74.06473,Private room,,,"[""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Lockbox"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Safe"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Books and reading material"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",2,2,1125,3.0,,17,55,2025-03-19,24,212,221,2013-06-25,4.44,4.68,4.67,4.47,t,1,0
13,https://www.airbnb.com/rooms/1282198,2025-03-18,(3) 24/7 Train Station 10 mins Ride to Manhattan,,189095873,M,"Jersey City, NJ",,,https://a0.muscache.com/im/pictures/user/bedd7921-ad8e-486f-a461-2ed7c4333cf3.jpg?aki_policy=profile_small,,36,t,,,-74.06909,Private room,2.0,1.0,"[""Hair dryer"", ""Kitchen"", ""TV"", ""Carbon monoxide alarm"", ""Wifi"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Keypad"", ""Iron"", ""Backyard"", ""Lock on bedroom door"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Paid parking off premises"", ""Essentials"", ""Exterior security cameras on property"", ""Shampoo""]",30,15,1125,15.0,,16,76,2025-03-18,1,275,60,2013-07-08,4.65,4.69,4.82,4.42,f,0,0
14,https://www.airbnb.com/rooms/1897139,2025-03-19,Luxury Furnished 1 Bedroom Apartment Jersey City,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",9419684,Churchill,"New York, NY",within an hour,99%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1256,t,Neighborhood highlights,,-74.03591,Entire home/apt,,1.0,"[""WHRILPOOL refrigerator"", ""Cooking basics"", ""Dining table"", ""Pets allowed"", ""Building staff"", ""Hair dryer"", ""52 inch HDTV"", ""Clothing storage: closet"", ""Kitchen"", ""Paid parking garage on premises \u2013 1 space"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Outdoor pool - available seasonally"", ""Elevator"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Central heating"", ""Bath & Body Works conditioner"", ""Ethernet connection"", ""Bath & Body Works. shampoo"", ""Dedicated workspace"", ""Bed linens"", ""Crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Window guards"", ""Patio or balcony"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Bath & Body Works body soap"", ""Shower gel"", ""Central air conditioning"", ""Stainless steel electric stove"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Shared gym in building"", ""Exercise equipment""]",28,28,1125,28.0,,14,74,2025-03-19,0,272,0,2014-06-07,4.6,4.75,4.6,4.4,t,16,0
15,https://www.airbnb.com/rooms/1897262,2025-03-19,Modern 2 Bedroom Apartment in Jersey Citys Newport,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",9419684,Churchill,"New York, NY",within an hour,99%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1256,t,Neighborhood highlights,,-74.03591,Entire home/apt,,2.0,"[""Dining table"", ""Cooking basics"", ""Pets allowed"", ""Paid valet parking on premises"", ""Building staff"", ""Hair dryer"", ""52 inch HDTV"", ""Clothing storage: closet"", ""Kitchen"", ""Bath & Body Works. conditioner"", ""Bath & Body Works. body soap"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Outdoor pool - available seasonally"", ""Elevator"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Central heating"", ""Ethernet connection"", ""Bath & Body Works. shampoo"", ""Dedicated workspace"", ""Bed linens"", ""Crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""WHIRLPOOL refrigerator"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Window guards"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Central air conditioning"", ""Stainless steel electric stove"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Shared gym in building"", ""Exercise equipment""]",28,28,1125,28.0,,8,18,2025-03-19,0,216,0,2015-10-01,4.43,4.43,4.57,4.71,t,16,0
16,https://www.airbnb.com/rooms/2149271,2025-03-18,"DWTN Jersey City Art Studio Apt, long term stays","Jersey City is exploding with new restaurants, high rises, and notoriety ... it is  the new hot spot to live in the NYC metro area.  You will find one of the best restaurants (Madame Claude's) one block from my place, but there are lots of great bars and restaurants nearby.  <br /><br />RESTAURANTS/BARS:<br />Madame Claude's - amazing French food, killer brunch, fantastic Parisian music Thursday nights ... get a reservation.  (1 min. walk)<br />Cellar 335 - very cool spot, global eats, tiki themed (1 min)<br />White Star - local dive bar w/solid food  (3 min.)<br />Porta - great pizza  (10 min.)<br />Taqueria - best Mexican food around, great fish/pork tacos  (13 min.)<br />Talde - pricey, but memorable  (10 min.)<br />Mathews - upscale, menu for everyone  (12 min.)<br />Ibby's Falafel - great falafel sandwich  (14 min.)<br />Pet Shop - used to be local pet shop, now it's a bar  (8 min.)<br />Dullboy - cocktail lounge hip w/NYC vibe  (12 min.)<br />BeClaws - if you want seafood  (7 min",10969148,Colby,"Jersey City, NJ",within a day,33%,https://a0.muscache.com/im/users/10969148/profile_pic/1435028094/original.jpg?aki_policy=profile_small,,1,t,Neighborhood highlights,,-74.0512,Entire home/apt,1.0,0.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Free street parking"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Microwave"", ""Luggage dropoff allowed"", ""Oven"", ""Free washer \u2013 In unit"", ""AC - split type ductless system"", ""Private entrance"", ""Self check-in"", ""Dryer"", ""Hangers"", ""KitchenAid gas stove"", ""Ethernet connection"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Baking sheet"", ""Patio or balcony"", ""Keypad"", ""Iron"", ""Backyard"", ""Fire extinguisher"", ""Fast wifi \u2013 373 Mbps"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Paid parking off premises"", ""Essentials"", ""Shampoo""]",28,28,1125,28.0,,23,83,2025-03-18,0,282,0,2017-01-02,4.77,4.7,4.77,4.73,f,1,0
17,https://www.airbnb.com/rooms/2168009,2025-03-18,2B/2Ba Maximalist Apt Close 2NYC,"Jersey City Heights is enchanting newcomers for its charm, strong sense of community and thriving local business scene. <br /><br />The Heights overlooks Hoboken from the Palisades, and because Hoboken is a historic district with height restrictions there are no high rises affording the Heights protected NYC views. Central Avenue and Palisade Avenue boast immaculate Manhattan skyline and Hudson River vistas.<br /><br />Jersey City Heights retains the feeling of a small town and is very walkable. I would describe the Heights as youthful, energetic and extremely diverse.",11061879,Anatalie,"Jersey City, NJ",within a few hours,77%,https://a0.muscache.com/im/pictures/user/2af65a89-4d51-4c11-b8f2-abda98963ed8.jpg?aki_policy=profile_small,The Heights,1,t,Neighborhood highlights,,-74.04853,Entire home/apt,2.0,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Private patio or balcony"", ""TV"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Barbecue utensils"", ""Board games"", ""Stainless steel single oven"", ""Luggage dropoff allowed"", ""Coffee"", ""Self check-in"", ""Cleaning available during stay"", ""Theme room"", ""Hangers"", ""Professional Salon Quality conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Professional Salon Quality shampoo"", ""Game console"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Blender"", ""Paid street parking off premises"", ""Freezer"", ""Laundromat nearby"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Safe"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""BBQ grill"", ""Essentials"", ""Bathtub"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Exercise equipment"", ""Record player""]",28,28,365,28.0,,18,62,2025-03-18,16,247,255,2023-10-10,5.0,4.91,4.96,4.87,f,1,0
18,https://www.airbnb.com/rooms/2176306,2025-03-18,"Dr Norton House@Lincoln Park JC,NJ","It is one mile from the Journal Square transportation center (JSQ on the PATH line). From JSQ, you can take the PATH to Newark and catch the NJ Transit trains.  You can also go to Hoboken, World Trade Center or take the 33rd Street line to Greenwich Village or uptown. It takes less than one hour to get to 33rd St via PATH. There is a bus stop right on the corner about 100 feet away.  From there, you can get the bus to JSQ or directly into Port Authority in NYC, which puts you right near Times Square and the theater district. The bus to Port Authority usually takes 45-60 minutes. We are one block from Lincoln Park, which offers great walks and opportunities to work out, including jogging paths and a track.<br />We are 5 blocks from St. Peter's University, 1.5 miles to NJCU and a mile from Hudson County Community College.<br />We are also very close to Liberty State Park, which is one of the most visited state parks in the country! You can get a ferry to the Statue of Liberty or Ellis Is",11099485,Stephen,"Jersey City, NJ",within an hour,90%,https://a0.muscache.com/im/users/11099485/profile_pic/1389124763/original.jpg?aki_policy=profile_small,,1,t,Neighborhood highlights,,-74.07424,Entire home/apt,1.5,2.0,"[""Indoor fireplace: electric"", ""Dining table"", ""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Rice maker"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Board games"", ""Coffee"", ""Paid parking on premises \u2013 1 space"", ""Dryer"", ""50 inch HDTV with standard cable, premium cable, DVD player"", ""Hangers"", ""Clothing storage: closet and dresser"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Ethernet connection"", ""GE Dual fuel stainless steel oven"", ""Bed linens"", ""Ceiling fan"", ""Hot water"", ""Portable fans"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Baking sheet"", ""Gas stainless steel stove"", ""AVEDA body soap"", ""Several types of AVEDA shampoos shampoo"", ""Freezer"", ""Iron"", ""Shower gel"", ""AVEDA conditioner"", ""Fire extinguisher"", ""Books and reading material"", ""Central air conditioning"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Heating"", ""Dishes and silverware"", ""Essentials"", ""Bathtub"", ""Drying rack for clothing""]",3,3,30,3.0,,14,30,2025-03-18,31,191,255,2014-04-07,4.92,4.9,4.99,4.85,f,1,0
19,https://www.airbnb.com/rooms/2243687,2025-03-19,Modern 1 Bedroom Apartment in Jersey Citys Newport,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",9419684,Churchill,"New York, NY",within an hour,99%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1256,t,Neighborhood highlights,,-74.03591,Entire home/apt,,1.0,"[""Paid valet parking on premises \u2013 1 space"", ""WHRILPOOL refrigerator"", ""Cooking basics"", ""Dining table"", ""Pets allowed"", ""Building staff"", ""Hair dryer"", ""52 inch HDTV"", ""Clothing storage: closet"", ""Kitchen"", ""Bath & Body Works. conditioner"", ""Bath & Body Works. body soap"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Free washer \u2013 In unit"", ""Outdoor pool - available seasonally"", ""Elevator"", ""Self check-in"", ""Coffee"", ""Hangers"", ""Central heating"", ""Ethernet connection"", ""Bath & Body Works. shampoo"", ""Dedicated workspace"", ""Bed linens"", ""Crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Window guards"", ""Patio or balcony"", ""Freezer"", ""Free dryer \u2013 In unit"", ""Iron"", ""Shower gel"", ""Central air conditioning"", ""Stainless steel electric stove"", ""Stainless steel oven"", ""Extra pillows and blankets"", ""Coffee maker"", ""Long term stays allowed"", ""Dishes and silverware"", ""Paid parking off premises"", ""Essentials"", ""Bathtub"", ""Shared gym in building"", ""Exercise equipment""]",28,28,1125,28.0,,14,74,2025-03-19,0,272,0,2014-07-26,4.8,5.0,4.5,4.5,t,16,0
20,https://www.airbnb.com/rooms/2243736,2025-03-19,Jersey City NJ | Luxury 2 Bedroom Apt w/ Amenities,"Why stay in Manhattan when you can savor the peace and quiet of this luxurious Jersey City high-rise? Away from the hustle and bustle of Times Square and Fifth Avenue, this Downtown Jersey City building is a better value than anything you’d find across the Hudson - and you can still get to NYC in minutes via the ferry or the PATH train.<br /><br />Rest and relax in this peaceful oasis perched on the edge of the river, which features plush mattresses, sophisticated wood furnishings, and spacious closets so you can unpack and stay for a while. In the bathroom, you’ll find masterful tile work and modern fixtures - plus towels and toiletries provided for your convenience.<br /><br />After a day at the Metropolitan Museum of Art, a matinee show on Broadway, or a packed agenda of meetings, you’re bound to be hungry, Cook up a storm in the full kitchen, which features stainless steel appliances, including a full-size fridge and freezer, an electric stove, an oven, a microwave, and a dishwashe",9419684,Churchill,"New York, NY",within an hour,99%,https://a0.muscache.com/im/users/9419684/profile_pic/1427816343/original.jpg?aki_policy=profile_small,Cambridge,1256,t,Neighborhood highlights,,-74.03591,Entire home/apt,,2.0,"[""Dining table"", ""Cooking basics"", ""Body soap"", ""Pets allowed"", ""Building staff"", ""Hair dryer"", ""Kitchen"", ""Gym"", ""TV"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Outdoor pool - available seasonally"", ""Elevator"", ""Self check-in"", ""Coffee"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Ethernet connection"", ""Conditioner"", ""Dedicated workspace"", ""Bed linens"", ""Crib - available upon request"", ""Hot water"", ""Wine glasses"", ""Blender"", ""Smoke alarm"", ""Baking sheet"", ""Hot water kettle"", ""Cleaning products"", ""Window guards"", ""Freezer"", ""Iron"", ""Clothing storage"", ""Shower gel"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Paid parking off premises"", ""Paid parking on premises"", ""Essentials"", ""Bathtub"", ""Exercise equipment"", ""Shampoo""]",28,28,1125,28.0,,30,90,2025-03-19,0,288,0,2016-03-22,4.57,4.71,4.71,4.14,t,16,0
21,https://www.airbnb.com/rooms/2662979,2025-03-18,Room with private bathroom min to Manhattan,"Our Downtown neighborhood is the best place to be when visiting New York City. Family oriented, very safe, with convenience of all great restaurants, bars, coffee shops, groceries and malls all around. And amazing views of Manhattan.",1410590,Magdalena,"Jersey City, NJ",within an hour,99%,https://a0.muscache.com/im/users/1410590/profile_pic/1440427140/original.jpg?aki_policy=profile_small,Bergen-Lafayette,19,t,Neighborhood highlights,,-74.0497,Private room,1.0,1.0,"[""Cooking basics"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Clothing storage: closet"", ""Smart lock"", ""Free street parking"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Toaster"", ""Luggage dropoff allowed"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Room-darkening shades"", ""Dedicated workspace"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""First aid kit"", ""Hot water kettle"", ""Cleaning products"", ""Freezer"", ""Iron"", ""Safe"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Books and reading material"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",28,28,1125,28.0,,30,90,2025-03-18,6,260,255,2014-04-16,4.5,4.72,4.69,4.63,t,1,0
22,https://www.airbnb.com/rooms/2879634,2025-03-18,Cute private apt Jersey City (NYC area no smoking),We are just blocks away from Liberty State Park where you can get a great view of the Statue of Liberty and the Manhattan skyline. Our neighborhood (Lafayette) was home to Lenape and then one of the oldest Dutch settlements in the area. We are now an urban area close to light rail and ferry. The PATH train is a 20 minute walk or take the light rail to connect.,14717157,Dana & Guy,"Jersey City, NJ",within an hour,98%,https://a0.muscache.com/im/users/14717157/profile_pic/1429547437/original.jpg?aki_policy=profile_small,,1,t,Neighborhood highlights,,-74.06034,Entire home/apt,1.0,1.0,"[""Cooking basics"", ""Pets allowed"", ""Single level home"", ""Hair dryer"", ""Kitchen"", ""Smart lock"", ""Free street parking"", ""Other gas stove"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Toaster"", ""Luggage dropoff allowed"", ""Board games"", ""Private entrance"", ""Self check-in"", ""TV with DVD player"", ""Hangers"", ""Dedicated workspace"", ""Shared patio or balcony"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Wine glasses"", ""Smoke alarm"", ""Window AC unit"", ""Children\u2019s books and toys"", ""First aid kit"", ""Hot water kettle"", ""Baking sheet"", ""Freezer"", ""Laundromat nearby"", ""Iron"", ""Radiant heating"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Essentials"", ""Bathtub"", ""Outdoor furniture"", ""Crib"", ""Children\u2019s dinnerware"", ""Shampoo""]",3,3,70,3.0,,3,9,2025-03-18,33,21,255,2015-05-14,4.85,4.8,4.99,4.84,f,1,0
23,https://www.airbnb.com/rooms/3193538,2025-03-18,Lrg Garden Studio w/Yard Min 30 Night Corp Rental,The Paulus Hook Historic District of Jersey City is in very close proximity to downtown and midtown New York City (Manhattan).  You can take the ferry or path trains to various locations.,16186604,Edward,"Jersey City, NJ",within an hour,100%,https://a0.muscache.com/im/pictures/user/d6de6871-3353-44c5-85bf-40c8b46a70f4.jpg?aki_policy=profile_small,,2,t,Neighborhood highlights,,-74.03976,Entire home/apt,1.0,0.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""Gas stove"", ""Dishwasher"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Free washer \u2013 In unit"", ""Private entrance"", ""Self check-in"", ""Air conditioning"", ""Hangers"", ""Central heating"", ""Ethernet connection"", ""Dedicated workspace"", ""Hot water"", ""Smoke alarm"", ""Children\u2019s books and toys"", ""Patio or balcony"", ""Keypad"", ""Free dryer \u2013 In unit"", ""Iron"", ""Backyard"", ""Fire extinguisher"", ""HDTV with DVD player"", ""Coffee maker"", ""Refrigerator"", ""Dishes and silverware"", ""Essentials"", ""Shampoo""]",30,30,95,30.0,,12,12,2025-03-18,6,63,255,2015-10-03,4.9,4.89,4.95,4.89,f,1,0
24,https://www.airbnb.com/rooms/3487433,2025-03-18,Waterfront Loft - 7 mins to NYC!,"You are in the center of it all.  The convenience of everything is right outside your door including cafes, restaurants, banks, the post office, businesses, waterfront ferries and trains to New York City. ",16038,Felicia,"Jersey City, NJ",a few days or more,,https://a0.muscache.com/im/users/16038/profile_pic/1405308594/original.jpg?aki_policy=profile_small,,5,t,Neighborhood highlights,,-74.039,Entire home/apt,1.0,2.0,"[""Cooking basics"", ""Hair dryer"", ""Kitchen"", ""TV"", ""Free street parking"", ""Dishwasher"", ""Washer"", ""Carbon monoxide alarm"", ""Wifi"", ""Microwave"", ""Oven"", ""Waterfront"", ""Self check-in"", ""Air conditioning"", ""Dryer"", ""Hangers"", ""Room-darkening shades"", ""High chair"", ""Dedicated workspace"", ""Pack \u2019n play/Travel crib"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""First aid kit"", ""Children\u2019s books and toys"", ""Keypad"", ""Iron"", ""Fire extinguisher"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Long term stays allowed"", ""Heating"", ""Dishes and silverware"", ""Stove"", ""Essentials"", ""Shampoo""]",28,28,59,28.0,,23,83,2025-03-18,0,282,0,2015-07-17,4.44,3.89,4.78,4.44,f,1,0
